Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-29.0999984741211 	1.1433000020952 	-29.0999984741211 	0 	
-28.9999980926514 	1.14369998245093 	-28.9999980926514 	0 	
-28.8999977111816 	1.14430012130833 	-28.8999977111816 	0 	
-28.7999992370605 	1.14749994315935 	-28.7999992370605 	0 	
-28.6999988555908 	1.14469987678604 	-28.6999988555908 	0 	
-28.5999984741211 	1.13789997062486 	-28.5999984741211 	0 	
-28.4999980926514 	1.13559995097967 	-28.4999980926514 	0 	
-28.3999977111816 	1.13179987716285 	-28.3999977111816 	0 	
-28.2999992370605 	1.1304000417731 	-28.2999992370605 	0 	
-28.1999988555908 	1.13170003872074 	-28.1999988555908 	0 	
-28.0999984741211 	1.13039996623775 	-28.0999984741211 	0 	
-27.9999980926514 	1.12940001907555 	-27.9999980926514 	0 	
-27.8999977111816 	1.13330001602299 	-27.8999977111816 	0 	
-27.7999992370605 	1.13279996623896 	-27.7999992370605 	0 	
-27.6999988555908 	1.13399996318913 	-27.6999988555908 	0 	
-27.5999984741211 	1.13089991950619 	-27.5999984741211 	0 	
-27.4999980926514 	1.12999994525671 	-27.4999980926514 	0 	
-27.3999977111816 	1.1307999845485 	-27.3999977111816 	0 	
-27.2999992370605 	1.13079995441512 	-27.2999992370605 	0 	
-27.1999988555908 	1.13329998016343 	-27.1999988555908 	0 	
-27.0999984741211 	1.13349992294388 	-27.0999984741211 	0 	
-26.9999980926514 	1.13310006789834 	-26.9999980926514 	0 	
-26.8999977111816 	1.13269996223244 	-26.8999977111816 	0 	
-26.7999992370605 	1.12969995173989 	-26.7999992370605 	0 	
-26.6999988555908 	1.12949993820075 	-26.6999988555908 	0 	
-26.5999984741211 	1.12920003032559 	-26.5999984741211 	0 	
-26.4999980926514 	1.13230003032368 	-26.4999980926514 	0 	
-26.3999977111816 	1.1324000106797 	-26.3999977111816 	0 	
-26.2999992370605 	1.1320999608979 	-26.2999992370605 	0 	
-26.1999988555908 	1.13069999103755 	-26.1999988555908 	0 	
-26.0999984741211 	1.13349995784665 	-26.0999984741211 	0 	
-25.9999980926514 	1.13130004691629 	-25.9999980926514 	0 	
-25.8999977111816 	1.13140007705806 	-25.8999977111816 	0 	
-25.7999992370605 	1.13560003165912 	-25.7999992370605 	0 	
-25.6999988555908 	1.14370002994474 	-25.6999988555908 	0 	
-25.5999984741211 	1.14490007667337 	-25.5999984741211 	0 	
-25.4999980926514 	1.14670004787331 	-25.4999980926514 	0 	
-25.3999977111816 	1.14799999809111 	-25.3999977111816 	0 	
-25.2999992370605 	1.15160006446968 	-25.2999992370605 	0 	
-25.1999988555908 	1.15180002517445 	-25.1999988555908 	0 	
-25.0999984741211 	1.15099999809172 	-25.0999984741211 	0 	
-24.9999980926514 	1.15349992427946 	-24.9999980926514 	0 	
-24.8999977111816 	1.15250001640379 	-24.8999977111816 	0 	
